post_id,factcheck_id,post_language,random_examples_with_ids
10251,78376,hbs,"[(7496, 83000, 'Yes'), (3705, 176957, 'No'), (22806, 157865, 'Yes'), (3705, 176956, 'No'), (4591, 7349, 'Yes'), (22806, 173368, 'Yes'), (22806, 158635, 'Yes'), (3705, 167395, 'No'), (3705, 176954, 'No'), (4555, 193594, 'No')]"
10251,194503,hbs,"[(3705, 176957, 'No'), (7496, 16903, 'Yes'), (7496, 18473, 'Yes'), (22806, 158635, 'Yes'), (11027, 118912, 'Yes'), (3705, 176958, 'No'), (3705, 167395, 'No'), (7496, 83000, 'Yes'), (3705, 176954, 'No'), (17514, 165187, 'No')]"
10251,92186,hbs,"[(7496, 83000, 'Yes'), (4591, 31733, 'No'), (22806, 173368, 'Yes'), (7496, 18473, 'Yes'), (4591, 31733, 'No'), (4591, 7349, 'Yes'), (22806, 187902, 'No'), (4883, 49661, 'No'), (4555, 193594, 'No'), (22806, 158635, 'Yes')]"
10251,139440,hbs,"[(22806, 158635, 'Yes'), (4555, 193594, 'No'), (19781, 50687, 'No'), (3705, 176957, 'No'), (7496, 18473, 'Yes'), (17514, 165187, 'No'), (4591, 7349, 'Yes'), (22806, 157865, 'Yes'), (7496, 83000, 'Yes'), (3705, 176954, 'No')]"
10251,200492,hbs,"[(4555, 193594, 'No'), (4591, 7349, 'Yes'), (22806, 187902, 'No'), (9690, 17193, 'Yes'), (22806, 158635, 'Yes'), (2811, 168346, 'No'), (18703, 52260, 'No'), (7496, 18473, 'Yes'), (585, 113990, 'No'), (22806, 173368, 'Yes')]"
10251,197394,hbs,"[(7496, 18473, 'Yes'), (4883, 124552, 'Yes'), (4591, 26675, 'Yes'), (17514, 165187, 'No'), (3705, 167395, 'No'), (3705, 176956, 'No'), (4883, 12970, 'Yes'), (4555, 193594, 'No'), (3705, 177038, 'No'), (4591, 7349, 'Yes')]"
10251,198556,hbs,"[(3705, 176957, 'No'), (9690, 17193, 'Yes'), (22806, 158635, 'Yes'), (22806, 187902, 'No'), (4555, 193594, 'No'), (22806, 173368, 'Yes'), (4591, 7349, 'Yes'), (7496, 83000, 'Yes'), (17514, 165187, 'No'), (3705, 176954, 'No')]"
20492,110002,hbs,"[(19781, 64148, 'No'), (4591, 7349, 'Yes'), (11027, 122835, 'Yes'), (25453, 193586, 'Yes'), (11027, 118912, 'Yes'), (11027, 101780, 'Yes'), (4555, 193594, 'No'), (4591, 172619, 'No'), (19781, 120676, 'No'), (19781, 50687, 'No')]"
20492,87856,hbs,"[(4591, 31733, 'No'), (19781, 120676, 'No'), (7496, 18473, 'Yes'), (7496, 150251, 'Yes'), (4555, 193594, 'No'), (25453, 193430, 'No'), (19781, 50687, 'No'), (4591, 26675, 'Yes'), (4591, 197399, 'Yes'), (11027, 118912, 'Yes')]"
20492,83799,hbs,"[(4591, 7349, 'Yes'), (4591, 31733, 'No'), (4591, 31733, 'No'), (4591, 26675, 'Yes'), (19781, 50687, 'No'), (4555, 193594, 'No'), (4591, 197399, 'Yes'), (12213, 87703, 'No'), (4591, 101990, 'Yes'), (7496, 18473, 'Yes')]"
20492,84100,hbs,"[(4555, 193594, 'No'), (4591, 26675, 'Yes'), (4591, 101990, 'Yes'), (4591, 197399, 'Yes'), (19781, 50687, 'No'), (4591, 31733, 'No'), (4591, 31733, 'No'), (11027, 118912, 'Yes'), (4591, 7349, 'Yes'), (4591, 172619, 'No')]"
20492,139440,hbs,"[(19781, 64155, 'No'), (11027, 51332, 'No'), (4591, 101990, 'Yes'), (11027, 101780, 'Yes'), (4591, 7349, 'Yes'), (11027, 118912, 'Yes'), (4555, 193594, 'No'), (19781, 50687, 'No'), (4591, 193490, 'No'), (7496, 83000, 'Yes')]"
20492,47855,hbs,"[(16449, 118598, 'Yes'), (7496, 36489, 'No'), (11027, 118912, 'Yes'), (4591, 7349, 'Yes'), (11027, 101780, 'Yes'), (4591, 94967, 'No'), (19781, 120676, 'No'), (4555, 193594, 'No'), (11027, 122835, 'Yes'), (26746, 165768, 'No')]"
20492,134965,hbs,"[(4591, 31733, 'No'), (19781, 120676, 'No'), (4591, 31733, 'No'), (4555, 193594, 'No'), (7496, 83000, 'Yes'), (11027, 16151, 'No'), (11027, 101780, 'Yes'), (4591, 7349, 'Yes'), (11027, 118912, 'Yes'), (4591, 26675, 'Yes')]"
20492,199393,hbs,"[(4591, 7349, 'Yes'), (4555, 193594, 'No'), (4591, 26675, 'Yes'), (19781, 102337, 'No'), (11027, 16151, 'No'), (11027, 63859, 'Yes'), (11027, 101780, 'Yes'), (11027, 122835, 'Yes'), (19781, 50687, 'No'), (11027, 38973, 'No')]"
20492,139434,hbs,"[(19781, 64127, 'No'), (4591, 172619, 'No'), (19781, 50687, 'No'), (11027, 63859, 'Yes'), (11027, 118912, 'Yes'), (11027, 101780, 'Yes'), (11027, 122835, 'Yes'), (4555, 193594, 'No'), (4591, 193490, 'No'), (4591, 7349, 'Yes')]"
20492,152897,hbs,"[(11027, 101780, 'Yes'), (4591, 172619, 'No'), (19781, 120676, 'No'), (11027, 63859, 'Yes'), (11027, 122835, 'Yes'), (19781, 50687, 'No'), (25453, 193430, 'No'), (4555, 193594, 'No'), (25453, 193586, 'Yes'), (4591, 7349, 'Yes')]"
20493,100204,slk,"[(8782, 165975, 'No'), (4555, 193594, 'No'), (22806, 158635, 'Yes'), (9690, 17193, 'Yes'), (22806, 157865, 'Yes'), (25678, 93990, 'No'), (8782, 143316, 'No'), (22806, 187902, 'No'), (7496, 18473, 'Yes'), (22806, 173368, 'Yes')]"
20493,139472,slk,"[(9690, 17193, 'Yes'), (9690, 169961, 'Yes'), (8782, 171676, 'No'), (22806, 158635, 'Yes'), (17514, 165187, 'No'), (22806, 173368, 'Yes'), (25678, 93990, 'No'), (22806, 187902, 'No'), (4555, 193594, 'No'), (7496, 18473, 'Yes')]"
20493,109810,slk,"[(25453, 193430, 'No'), (22806, 158635, 'Yes'), (22806, 187902, 'No'), (16449, 118598, 'Yes'), (22806, 64286, 'No'), (4555, 193594, 'No'), (25453, 193586, 'Yes'), (22806, 157323, 'No'), (9690, 17193, 'Yes'), (7496, 18473, 'Yes')]"
20493,95121,slk,"[(22806, 158635, 'Yes'), (3705, 176957, 'No'), (22806, 187902, 'No'), (9690, 17193, 'Yes'), (7496, 15833, 'Yes'), (25453, 193586, 'Yes'), (25453, 193430, 'No'), (7496, 18473, 'Yes'), (4555, 193594, 'No'), (3705, 176954, 'No')]"
20493,141050,slk,"[(4555, 193594, 'No'), (22806, 187902, 'No'), (17514, 165187, 'No'), (22806, 173368, 'Yes'), (25453, 193430, 'No'), (22806, 158635, 'Yes'), (7496, 18473, 'Yes'), (9690, 17193, 'Yes'), (25453, 193586, 'Yes'), (8782, 63646, 'No')]"
20493,102555,slk,"[(22806, 187902, 'No'), (8782, 171676, 'No'), (22806, 158635, 'Yes'), (9690, 17193, 'Yes'), (22806, 157865, 'Yes'), (4555, 193594, 'No'), (8782, 155418, 'Yes'), (25678, 93990, 'No'), (17514, 165187, 'No'), (25453, 193586, 'Yes')]"
20493,100207,slk,"[(22806, 157865, 'Yes'), (22806, 173368, 'Yes'), (22806, 158635, 'Yes'), (3705, 176954, 'No'), (17514, 165187, 'No'), (7496, 18473, 'Yes'), (9690, 17193, 'Yes'), (18703, 52260, 'No'), (4555, 193594, 'No'), (22806, 187902, 'No')]"
20493,31287,slk,"[(25453, 193430, 'No'), (22806, 187902, 'No'), (7496, 150251, 'Yes'), (3705, 176954, 'No'), (7496, 15833, 'Yes'), (7496, 18473, 'Yes'), (25453, 193586, 'Yes'), (9690, 95415, 'No'), (4555, 193594, 'No'), (9690, 17193, 'Yes')]"
20493,23690,slk,"[(22806, 158635, 'Yes'), (22806, 173368, 'Yes'), (9690, 17193, 'Yes'), (9690, 95415, 'No'), (25453, 193586, 'Yes'), (16449, 159651, 'No'), (22806, 187902, 'No'), (4555, 193594, 'No'), (7496, 18473, 'Yes'), (18703, 52260, 'No')]"
20493,139453,slk,"[(22806, 158635, 'Yes'), (22806, 157865, 'Yes'), (4555, 193594, 'No'), (22806, 64286, 'No'), (22806, 187902, 'No'), (9690, 17193, 'Yes'), (25453, 193430, 'No'), (7496, 18473, 'Yes'), (25678, 93990, 'No'), (25453, 193586, 'Yes')]"
8207,45500,deu,"[(4591, 7349, 'Yes'), (7496, 150251, 'Yes'), (27633, 46671, 'No'), (27633, 73353, 'No'), (23893, 143199, 'Yes'), (25453, 193586, 'Yes'), (27633, 73591, 'No'), (9690, 17193, 'Yes'), (3705, 176954, 'No'), (4555, 193594, 'No')]"
8207,71303,deu,"[(27633, 73353, 'No'), (3705, 176954, 'No'), (25453, 193586, 'Yes'), (3705, 176957, 'No'), (4555, 193594, 'No'), (4591, 7349, 'Yes'), (23893, 73014, 'Yes'), (585, 113990, 'No'), (23893, 143199, 'Yes'), (7496, 18473, 'Yes')]"
8207,45229,deu,"[(4555, 193594, 'No'), (25453, 193586, 'Yes'), (26746, 63611, 'Yes'), (11027, 122835, 'Yes'), (18703, 52260, 'No'), (1993, 56208, 'Yes'), (4591, 7349, 'Yes'), (3705, 180390, 'No'), (27633, 73591, 'No'), (3705, 176954, 'No')]"
8207,57117,deu,"[(4591, 7349, 'Yes'), (25453, 193586, 'Yes'), (7496, 18473, 'Yes'), (1993, 26970, 'Yes'), (27633, 73591, 'No'), (585, 113990, 'No'), (7496, 150251, 'Yes'), (4555, 193594, 'No'), (27633, 73353, 'No'), (18703, 52260, 'No')]"
8207,45492,deu,"[(4555, 193594, 'No'), (4591, 7349, 'Yes'), (23893, 143199, 'Yes'), (27633, 73353, 'No'), (3705, 176954, 'No'), (4531, 158866, 'No'), (7496, 18473, 'Yes'), (4883, 12970, 'Yes'), (25453, 193586, 'Yes'), (27633, 73591, 'No')]"
8207,149348,deu,"[(18788, 193543, 'No'), (27633, 90130, 'Yes'), (4531, 158866, 'No'), (4591, 26675, 'Yes'), (3705, 176954, 'No'), (18703, 52260, 'No'), (25453, 193586, 'Yes'), (4555, 193594, 'No'), (4591, 7349, 'Yes'), (7496, 18473, 'Yes')]"
8207,45405,deu,"[(4555, 193594, 'No'), (23893, 184568, 'No'), (23893, 177918, 'Yes'), (9690, 17193, 'Yes'), (25453, 193586, 'Yes'), (20306, 84494, 'No'), (4531, 158866, 'No'), (4591, 7349, 'Yes'), (27633, 73591, 'No'), (8782, 155418, 'Yes')]"
8207,156774,deu,"[(25453, 193586, 'Yes'), (7496, 18473, 'Yes'), (4555, 193594, 'No'), (3705, 176954, 'No'), (3705, 176957, 'No'), (6598, 17193, 'Yes'), (9690, 17193, 'Yes'), (585, 113990, 'No'), (18703, 52260, 'No'), (23893, 143199, 'Yes')]"
8207,136344,deu,"[(1993, 110811, 'Yes'), (26746, 165768, 'No'), (1993, 56208, 'Yes'), (25453, 193586, 'Yes'), (4555, 193594, 'No'), (1641, 174054, 'No'), (27633, 73353, 'No'), (7496, 18473, 'Yes'), (1993, 26970, 'Yes'), (4531, 158866, 'No')]"
8207,23200,deu,"[(20306, 24888, 'No'), (4555, 193594, 'No'), (23893, 143199, 'Yes'), (23893, 58205, 'Yes'), (7496, 18473, 'Yes'), (7496, 15833, 'Yes'), (18703, 52260, 'No'), (27633, 73353, 'No'), (27633, 73591, 'No'), (23893, 73014, 'Yes')]"
8207,201444,deu,"[(4591, 7349, 'Yes'), (4591, 101990, 'Yes'), (25453, 193586, 'Yes'), (3705, 176957, 'No'), (4531, 158866, 'No'), (3705, 176954, 'No'), (1993, 56208, 'Yes'), (3705, 177038, 'No'), (4555, 193594, 'No'), (1993, 26970, 'Yes')]"
8207,195020,deu,"[(2811, 168346, 'No'), (22806, 158635, 'Yes'), (7496, 83000, 'Yes'), (3705, 176957, 'No'), (25453, 193586, 'Yes'), (4591, 7349, 'Yes'), (3705, 176954, 'No'), (4555, 193594, 'No'), (26746, 63611, 'Yes'), (4531, 158866, 'No')]"
8207,142802,deu,"[(4531, 158866, 'No'), (26746, 165768, 'No'), (4591, 7349, 'Yes'), (2811, 168346, 'No'), (18788, 193543, 'No'), (23893, 177918, 'Yes'), (25453, 193586, 'Yes'), (11769, 71386, 'Yes'), (4555, 193594, 'No'), (26746, 63611, 'Yes')]"
8207,118916,deu,"[(4531, 158866, 'No'), (3705, 176954, 'No'), (4555, 193594, 'No'), (23893, 73014, 'Yes'), (3705, 176957, 'No'), (585, 113990, 'No'), (4591, 26675, 'Yes'), (25453, 193586, 'Yes'), (7496, 18473, 'Yes'), (23893, 143199, 'Yes')]"
8207,138236,deu,"[(23893, 177918, 'Yes'), (4555, 193594, 'No'), (18788, 193543, 'No'), (23893, 58205, 'Yes'), (1993, 56208, 'Yes'), (1993, 26970, 'Yes'), (25453, 193586, 'Yes'), (18703, 52260, 'No'), (26746, 165768, 'No'), (585, 113990, 'No')]"
8207,31467,deu,"[(4591, 7349, 'Yes'), (26746, 63611, 'Yes'), (4555, 193594, 'No'), (11769, 71386, 'Yes'), (4531, 158866, 'No'), (18788, 193543, 'No'), (3705, 176954, 'No'), (25453, 8144, 'Yes'), (25453, 193586, 'Yes'), (25453, 193430, 'No')]"
8207,36616,deu,"[(1993, 26970, 'Yes'), (3705, 176957, 'No'), (27633, 73591, 'No'), (27633, 73353, 'No'), (25453, 193586, 'Yes'), (8782, 120872, 'Yes'), (4555, 193594, 'No'), (6695, 146541, 'Yes'), (1993, 56208, 'Yes'), (18788, 193543, 'No')]"
8207,61727,deu,"[(25453, 193586, 'Yes'), (18703, 52260, 'No'), (4555, 193594, 'No'), (7496, 18473, 'Yes'), (3705, 176954, 'No'), (3705, 176957, 'No'), (23893, 143199, 'Yes'), (25453, 193430, 'No'), (7496, 83000, 'Yes'), (4591, 7349, 'Yes')]"
8207,62538,deu,"[(25453, 8144, 'Yes'), (4531, 158866, 'No'), (9690, 60635, 'Yes'), (3705, 176954, 'No'), (25453, 193586, 'Yes'), (3705, 176957, 'No'), (26746, 165768, 'No'), (4555, 193594, 'No'), (26746, 63611, 'Yes'), (4591, 7349, 'Yes')]"
8207,149727,deu,"[(3705, 50655, 'No'), (3705, 167395, 'No'), (25453, 193586, 'Yes'), (3705, 176957, 'No'), (3705, 176954, 'No'), (23893, 143199, 'Yes'), (4591, 101990, 'Yes'), (7496, 83000, 'Yes'), (3705, 180390, 'No'), (4591, 7349, 'Yes')]"
8207,120756,deu,"[(26746, 165768, 'No'), (4555, 193594, 'No'), (25453, 193586, 'Yes'), (23893, 73014, 'Yes'), (7330, 151494, 'Yes'), (4531, 164371, 'No'), (3705, 79706, 'No'), (4531, 158866, 'No'), (26746, 63611, 'Yes'), (4591, 7349, 'Yes')]"
8207,200313,deu,"[(6695, 146541, 'Yes'), (3705, 180390, 'No'), (4591, 7349, 'Yes'), (3705, 176957, 'No'), (7496, 83000, 'Yes'), (6695, 146575, 'Yes'), (4531, 158866, 'No'), (25453, 193586, 'Yes'), (3705, 176954, 'No'), (4555, 193594, 'No')]"
8207,201464,deu,"[(3705, 176954, 'No'), (25453, 193586, 'Yes'), (3705, 176957, 'No'), (7496, 83000, 'Yes'), (3705, 177038, 'No'), (4591, 7349, 'Yes'), (26746, 63611, 'Yes'), (4591, 101990, 'Yes'), (4555, 193594, 'No'), (17514, 165187, 'No')]"
8207,138223,deu,"[(4591, 7349, 'Yes'), (4531, 158866, 'No'), (25453, 193586, 'Yes'), (7496, 15833, 'Yes'), (7496, 18473, 'Yes'), (18703, 52260, 'No'), (3705, 180390, 'No'), (4555, 193594, 'No'), (23893, 177918, 'Yes'), (27633, 73591, 'No')]"
8207,44105,deu,"[(22806, 158635, 'Yes'), (25453, 193586, 'Yes'), (4883, 70380, 'Yes'), (3705, 180390, 'No'), (4555, 193594, 'No'), (4883, 12970, 'Yes'), (585, 113990, 'No'), (3705, 176958, 'No'), (4591, 7349, 'Yes'), (4531, 158866, 'No')]"
8207,127099,deu,"[(23893, 73014, 'Yes'), (4555, 193594, 'No'), (2811, 168346, 'No'), (3705, 79706, 'No'), (23893, 177918, 'Yes'), (4591, 101990, 'Yes'), (17514, 165187, 'No'), (25453, 193586, 'Yes'), (23893, 143199, 'Yes'), (26746, 165768, 'No')]"
4107,34406,deu,"[(16449, 161461, 'No'), (4555, 193594, 'No'), (19781, 50687, 'No'), (25453, 193586, 'Yes'), (25678, 93990, 'No'), (16449, 118598, 'Yes'), (22806, 158635, 'Yes'), (17514, 165187, 'No'), (7496, 18473, 'Yes'), (7496, 83000, 'Yes')]"
4107,138590,deu,"[(17514, 165187, 'No'), (16449, 118598, 'Yes'), (7496, 18473, 'Yes'), (7496, 83000, 'Yes'), (4555, 193594, 'No'), (19781, 50687, 'No'), (11027, 63873, 'Yes'), (20050, 193423, 'No'), (25453, 193586, 'Yes'), (25453, 193430, 'No')]"
4107,3361,deu,"[(4555, 193594, 'No'), (16449, 118598, 'Yes'), (585, 113990, 'No'), (25453, 193430, 'No'), (22806, 158635, 'Yes'), (20050, 193423, 'No'), (17514, 129484, 'Yes'), (22806, 187902, 'No'), (7496, 18473, 'Yes'), (25453, 193586, 'Yes')]"
4107,196287,deu,"[(25453, 193586, 'Yes'), (22806, 158635, 'Yes'), (7496, 18473, 'Yes'), (17514, 165187, 'No'), (20050, 193423, 'No'), (4555, 193594, 'No'), (19781, 50687, 'No'), (16449, 118598, 'Yes'), (585, 113990, 'No'), (7496, 83000, 'Yes')]"
4107,41205,deu,"[(7496, 83000, 'Yes'), (19781, 64127, 'No'), (16449, 118598, 'Yes'), (22806, 158635, 'Yes'), (19781, 50687, 'No'), (4555, 193594, 'No'), (25453, 193586, 'Yes'), (20050, 193423, 'No'), (17514, 165187, 'No'), (7496, 18473, 'Yes')]"
4107,137240,deu,"[(16449, 118598, 'Yes'), (25453, 193586, 'Yes'), (22806, 158635, 'Yes'), (17514, 129484, 'Yes'), (4555, 193594, 'No'), (25453, 193430, 'No'), (17514, 165187, 'No'), (7496, 18473, 'Yes'), (17514, 188859, 'No'), (16449, 161461, 'No')]"
4107,8936,deu,"[(19781, 64127, 'No'), (20050, 193423, 'No'), (25453, 193586, 'Yes'), (4555, 193594, 'No'), (7496, 18473, 'Yes'), (7496, 83000, 'Yes'), (16449, 118598, 'Yes'), (22806, 187902, 'No'), (22806, 158635, 'Yes'), (19781, 50687, 'No')]"
4107,47875,deu,"[(4555, 193594, 'No'), (16449, 118598, 'Yes'), (25453, 193430, 'No'), (25453, 193586, 'Yes'), (25453, 8144, 'Yes'), (3705, 176957, 'No'), (11027, 118912, 'Yes'), (7496, 83000, 'Yes'), (17514, 165187, 'No'), (3705, 176954, 'No')]"
4107,61061,deu,"[(4591, 7349, 'Yes'), (25453, 193430, 'No'), (25453, 193586, 'Yes'), (16449, 161461, 'No'), (4555, 193594, 'No'), (17514, 165187, 'No'), (16449, 118598, 'Yes'), (22806, 158635, 'Yes'), (16449, 9877, 'Yes'), (20050, 193423, 'No')]"
4107,27752,deu,"[(22806, 158635, 'Yes'), (17514, 187295, 'No'), (7496, 18473, 'Yes'), (17514, 129484, 'Yes'), (22806, 187902, 'No'), (3705, 176954, 'No'), (4555, 193594, 'No'), (9690, 17193, 'Yes'), (25453, 193586, 'Yes'), (17514, 165187, 'No')]"
4107,41206,deu,"[(22806, 158635, 'Yes'), (19781, 64127, 'No'), (19781, 64155, 'No'), (7496, 18473, 'Yes'), (4555, 193594, 'No'), (25453, 193586, 'Yes'), (16449, 118598, 'Yes'), (19781, 50687, 'No'), (11027, 118912, 'Yes'), (17514, 165187, 'No')]"
4107,42688,deu,"[(25453, 193586, 'Yes'), (7496, 83000, 'Yes'), (22806, 187902, 'No'), (16449, 118598, 'Yes'), (19781, 50687, 'No'), (4555, 193594, 'No'), (22806, 157865, 'Yes'), (2811, 168346, 'No'), (22806, 158635, 'Yes'), (17514, 165187, 'No')]"
4107,131487,deu,"[(16449, 118598, 'Yes'), (7496, 18473, 'Yes'), (4555, 193594, 'No'), (17514, 165187, 'No'), (25453, 193586, 'Yes'), (25453, 193430, 'No'), (19781, 50687, 'No'), (22806, 158635, 'Yes'), (7496, 83000, 'Yes'), (2811, 168346, 'No')]"
4107,106669,deu,"[(7496, 18473, 'Yes'), (17514, 129484, 'Yes'), (17514, 187295, 'No'), (4555, 193594, 'No'), (16449, 162707, 'No'), (22806, 187902, 'No'), (17514, 165187, 'No'), (23893, 143199, 'Yes'), (22806, 158635, 'Yes'), (25453, 193586, 'Yes')]"
4107,71653,deu,"[(3705, 176957, 'No'), (20050, 193423, 'No'), (7496, 18473, 'Yes'), (22806, 158635, 'Yes'), (17514, 165187, 'No'), (25453, 193430, 'No'), (7496, 83000, 'Yes'), (16449, 118598, 'Yes'), (4555, 193594, 'No'), (25453, 193586, 'Yes')]"
4107,198096,deu,"[(25453, 193586, 'Yes'), (7496, 83000, 'Yes'), (4555, 193594, 'No'), (3705, 176954, 'No'), (19781, 50687, 'No'), (16449, 118598, 'Yes'), (2811, 168346, 'No'), (22806, 158635, 'Yes'), (17514, 165187, 'No'), (11027, 63859, 'Yes')]"
4107,1440,deu,"[(22806, 187902, 'No'), (17514, 187295, 'No'), (7496, 18473, 'Yes'), (25453, 193586, 'Yes'), (22806, 158635, 'Yes'), (16449, 118598, 'Yes'), (17514, 58269, 'No'), (4555, 193594, 'No'), (17514, 165187, 'No'), (11027, 101780, 'Yes')]"
4107,40314,deu,"[(7496, 18473, 'Yes'), (16449, 118598, 'Yes'), (9690, 17193, 'Yes'), (6598, 16738, 'No'), (8782, 155418, 'Yes'), (17514, 165187, 'No'), (4555, 193594, 'No'), (22806, 187902, 'No'), (22806, 158635, 'Yes'), (20399, 72864, 'No')]"
12305,59641,msa,"[(4555, 193594, 'No'), (585, 113990, 'No'), (18703, 52260, 'No'), (22806, 192957, 'No'), (22806, 173368, 'Yes'), (11027, 122835, 'Yes'), (7496, 18473, 'Yes'), (22806, 187902, 'No'), (25453, 193586, 'Yes'), (22806, 158635, 'Yes')]"
12305,9415,msa,"[(22806, 157865, 'Yes'), (22806, 158635, 'Yes'), (22806, 173368, 'Yes'), (18703, 52260, 'No'), (22806, 25091, 'No'), (22806, 187902, 'No'), (19781, 120676, 'No'), (7496, 18473, 'Yes'), (8782, 155418, 'Yes'), (585, 113990, 'No')]"
12305,59805,msa,"[(22806, 158635, 'Yes'), (3705, 176954, 'No'), (22806, 187902, 'No'), (3705, 176957, 'No'), (25453, 193586, 'Yes'), (22806, 192957, 'No'), (22806, 173368, 'Yes'), (7496, 18473, 'Yes'), (4555, 193594, 'No'), (22806, 157865, 'Yes')]"
12305,145171,msa,"[(22806, 157865, 'Yes'), (22806, 173368, 'Yes'), (22806, 187902, 'No'), (7496, 18473, 'Yes'), (22806, 191557, 'No'), (22806, 25091, 'No'), (25453, 193586, 'Yes'), (22806, 158635, 'Yes'), (19781, 64148, 'No'), (22806, 192957, 'No')]"
12305,102279,msa,"[(8782, 33473, 'No'), (11027, 122835, 'Yes'), (22806, 187902, 'No'), (4555, 193594, 'No'), (18703, 52260, 'No'), (22806, 157865, 'Yes'), (22806, 158635, 'Yes'), (19781, 120676, 'No'), (11027, 101780, 'Yes'), (25453, 193586, 'Yes')]"
12305,46938,msa,"[(18703, 52260, 'No'), (7496, 18473, 'Yes'), (22806, 187902, 'No'), (22806, 192957, 'No'), (19781, 50687, 'No'), (22806, 158635, 'Yes'), (22806, 173368, 'Yes'), (22806, 157865, 'Yes'), (22806, 164584, 'No'), (25453, 193586, 'Yes')]"
12305,145145,msa,"[(19781, 50687, 'No'), (22806, 191557, 'No'), (22806, 173368, 'Yes'), (11027, 101780, 'Yes'), (22806, 158635, 'Yes'), (22806, 187902, 'No'), (19781, 64148, 'No'), (25453, 193586, 'Yes'), (7496, 18473, 'Yes'), (22806, 192957, 'No')]"
12305,59640,msa,"[(22806, 157865, 'Yes'), (22806, 187902, 'No'), (3705, 176954, 'No'), (22806, 158635, 'Yes'), (11027, 101780, 'Yes'), (7496, 18473, 'Yes'), (22806, 192957, 'No'), (18703, 52260, 'No'), (3705, 176957, 'No'), (22806, 173368, 'Yes')]"
12305,148855,msa,"[(25453, 193586, 'Yes'), (10265, 157037, 'No'), (11027, 101780, 'Yes'), (19781, 120676, 'No'), (22806, 157865, 'Yes'), (22806, 158635, 'Yes'), (18703, 52260, 'No'), (4555, 193594, 'No'), (22806, 173368, 'Yes'), (22806, 192957, 'No')]"
12305,59431,msa,"[(22806, 157865, 'Yes'), (8707, 81414, 'No'), (22806, 173368, 'Yes'), (25453, 193586, 'Yes'), (4531, 158866, 'No'), (10265, 157037, 'No'), (22806, 158635, 'Yes'), (22806, 187902, 'No'), (22806, 192957, 'No'), (7496, 18473, 'Yes')]"
22546,157586,hbs,"[(7496, 150251, 'Yes'), (7496, 83000, 'Yes'), (7496, 82482, 'No'), (18703, 52260, 'No'), (7496, 18473, 'Yes'), (11027, 118912, 'Yes'), (16449, 159651, 'No'), (19781, 50687, 'No'), (25453, 193586, 'Yes'), (16449, 161461, 'No')]"
22546,157581,hbs,"[(19781, 120676, 'No'), (7496, 18473, 'Yes'), (7496, 36489, 'No'), (7496, 159286, 'No'), (7496, 83000, 'Yes'), (16449, 118598, 'Yes'), (19781, 64127, 'No'), (19781, 50687, 'No'), (11027, 118912, 'Yes'), (25453, 193586, 'Yes')]"
22546,157582,hbs,"[(22806, 158635, 'Yes'), (19781, 120676, 'No'), (19781, 64127, 'No'), (7496, 159286, 'No'), (16449, 118598, 'Yes'), (7496, 18473, 'Yes'), (7496, 83000, 'Yes'), (21206, 45735, 'No'), (11027, 118912, 'Yes'), (7496, 114168, 'No')]"
22546,46951,hbs,"[(16449, 162078, 'No'), (7496, 15833, 'Yes'), (7496, 150251, 'Yes'), (4591, 173011, 'No'), (7496, 36489, 'No'), (19781, 50687, 'No'), (9690, 17193, 'Yes'), (16449, 161461, 'No'), (7496, 83000, 'Yes'), (7496, 18473, 'Yes')]"
22546,33856,hbs,"[(9413, 30488, 'Yes'), (7496, 36489, 'No'), (16449, 168483, 'No'), (16449, 118598, 'Yes'), (7496, 16903, 'Yes'), (7496, 18473, 'Yes'), (16449, 159651, 'No'), (7496, 83000, 'Yes'), (19781, 50687, 'No'), (18703, 52260, 'No')]"
22546,194095,hbs,"[(18703, 52260, 'No'), (4591, 7349, 'Yes'), (7496, 150251, 'Yes'), (4591, 163535, 'No'), (22806, 187902, 'No'), (19781, 50687, 'No'), (11027, 101780, 'Yes'), (3705, 176954, 'No'), (7496, 83000, 'Yes'), (7496, 18473, 'Yes')]"
22546,100186,hbs,"[(22806, 158635, 'Yes'), (19781, 50687, 'No'), (4591, 172619, 'No'), (7496, 18473, 'Yes'), (7496, 36489, 'No'), (11027, 118912, 'Yes'), (16449, 161461, 'No'), (4591, 175179, 'No'), (7496, 83000, 'Yes'), (7496, 15833, 'Yes')]"
22546,157579,hbs,"[(7496, 15833, 'Yes'), (19781, 64127, 'No'), (7496, 83000, 'Yes'), (4591, 31733, 'No'), (16449, 118598, 'Yes'), (7496, 36489, 'No'), (4591, 31733, 'No'), (25453, 193586, 'Yes'), (19781, 50687, 'No'), (7496, 18473, 'Yes')]"
22546,133218,hbs,"[(7496, 83000, 'Yes'), (7496, 18473, 'Yes'), (7496, 36489, 'No'), (19781, 64155, 'No'), (19781, 120676, 'No'), (11027, 118912, 'Yes'), (18703, 52260, 'No'), (7496, 15833, 'Yes'), (19781, 50687, 'No'), (7496, 150251, 'Yes')]"
22546,99187,hbs,"[(11027, 118912, 'Yes'), (4591, 7349, 'Yes'), (7496, 18473, 'Yes'), (4591, 172619, 'No'), (19781, 120676, 'No'), (19781, 50687, 'No'), (7496, 36489, 'No'), (7496, 83000, 'Yes'), (11027, 101780, 'Yes'), (25453, 193430, 'No')]"
